,Artist,Link,Title,Year,Genre
163,김장훈,https://www.melon.com/song/detail.htm?songId=104927,미안해,2002,발라드
164,문희준,https://www.melon.com/song/detail.htm?songId=1590213,아낌없이 주는 나무 (Generous...),2002,록/메탈
165,봄여름가을겨울,https://www.melon.com/song/detail.htm?songId=992576,화해연가 (和解戀歌),2002,록/메탈
166,박지윤,https://www.melon.com/song/detail.htm?songId=489226,난 사랑에 빠졌죠,2002,댄스
167,불독 맨션,https://www.melon.com/song/detail.htm?songId=316233,Buenos Aires,2002,"인디음악, 록/메탈"
168,김동률,https://www.melon.com/song/detail.htm?songId=111209,다시 사랑한다 말할까,2002,발라드
169,홍경민,https://www.melon.com/song/detail.htm?songId=317991,그녀의 매력 (Disco),2002,댄스
170,김현정,https://www.melon.com/song/detail.htm?songId=316077,단칼 (Dance),2002,댄스
171,리치,https://www.melon.com/song/detail.htm?songId=106244,"사랑해, 이 말 밖엔...",2002,발라드
172,은지원,https://www.melon.com/song/detail.htm?songId=106465,Now,2002,랩/힙합
173,화요비,https://www.melon.com/song/detail.htm?songId=317826,어떤가요,2002,발라드
174,신화,https://www.melon.com/song/detail.htm?songId=159405,I Pray 4 U,2002,댄스
175,코요태,https://www.melon.com/song/detail.htm?songId=500963,애련,2002,댄스
176,오션 (5TION),https://www.melon.com/song/detail.htm?songId=106240,More Than Words,2002,R&B/Soul
177,하림,https://www.melon.com/song/detail.htm?songId=1589078,출국 (出國),2002,발라드
178,김종국,https://www.melon.com/song/detail.htm?songId=104372,남자니까,2002,댄스
179,김종서,https://www.melon.com/song/detail.htm?songId=104409,Starry Night,2002,록/메탈
180,박혜경,https://www.melon.com/song/detail.htm?songId=502948,빨간 운동화,2002,록/메탈
181,비,https://www.melon.com/song/detail.htm?songId=431618,안녕이란 말 대신,2002,댄스
182,박경림,https://www.melon.com/song/detail.htm?songId=529013,착각의 늪,2002,발라드
183,CB Mass,https://www.melon.com/song/detail.htm?songId=431033,구해주오,2002,랩/힙합
184,싸이 (PSY),https://www.melon.com/song/detail.htm?songId=430978,챔피언,2002,댄스
185,왁스,https://www.melon.com/song/detail.htm?songId=26375,사랑하고 싶어,2002,발라드
186,더 자두,https://www.melon.com/song/detail.htm?songId=489250,으악새,2002,댄스
187,god,https://www.melon.com/song/detail.htm?songId=104798,니가 있어야 할 곳,2002,댄스
188,성시경,https://www.melon.com/song/detail.htm?songId=313555,넌 감동이었어,2002,발라드
189,최재훈,https://www.melon.com/song/detail.htm?songId=1516439,비의 랩소디,2002,록/메탈
190,제이워크,https://www.melon.com/song/detail.htm?songId=482406,Secret,2002,발라드
191,왁스,https://www.melon.com/song/detail.htm?songId=432940,여정,2002,발라드
192,이승환,https://www.melon.com/song/detail.htm?songId=316561,Inmost,2002,발라드
193,YG Family,https://www.melon.com/song/detail.htm?songId=317670,멋쟁이 신사,2002,랩/힙합
194,제이워크,https://www.melon.com/song/detail.htm?songId=482404,Suddenly,2002,발라드
195,샵,https://www.melon.com/song/detail.htm?songId=316480,눈물,2002,댄스
196,윤상,https://www.melon.com/song/detail.htm?songId=432844,이사(移徙),2002,발라드
197,강타 (KANGTA),https://www.melon.com/song/detail.htm?songId=430125,사랑은 기억보다 (Memories),2002,발라드
198,악동클럽,https://www.melon.com/song/detail.htm?songId=448806,Remember,2002,발라드
199,JK 김동욱,https://www.melon.com/song/detail.htm?songId=433742,그녈 위해,2002,발라드
200,빅마마,https://www.melon.com/song/detail.htm?songId=420522,Break Away,2003,R&B/Soul
201,브라운 아이즈,https://www.melon.com/song/detail.htm?songId=421409,점점,2003,R&B/Soul
202,휘성 (Realslow),https://www.melon.com/song/detail.htm?songId=482653,With Me,2003,R&B/Soul
203,브라운 아이드 소울,https://www.melon.com/song/detail.htm?songId=485716,정말 사랑했을까,2003,"발라드, R&B/Soul"
204,보아 (BoA),https://www.melon.com/song/detail.htm?songId=608151,아틀란티스 소녀 (Atlantis Princess),2003,댄스
205,쿨 (COOL),https://www.melon.com/song/detail.htm?songId=471072,결혼을 할 거라면,2003,댄스
206,이효리,https://www.melon.com/song/detail.htm?songId=481199,10 Minutes,2003,댄스
207,YB,https://www.melon.com/song/detail.htm?songId=476529,잊을께,2003,록/메탈
208,윤건,https://www.melon.com/song/detail.htm?songId=511798,어쩌다..,2003,"발라드, R&B/Soul"
209,김범수,https://www.melon.com/song/detail.htm?songId=418253,보고 싶다,2003,발라드
210,플라이 투 더 스카이,https://www.melon.com/song/detail.htm?songId=473438,Missing You,2003,R&B/Soul
211,팀,https://www.melon.com/song/detail.htm?songId=445413,사랑합니다...,2003,발라드
212,박혜경,https://www.melon.com/song/detail.htm?songId=465286,안녕,2003,록/메탈
213,김형중,https://www.melon.com/song/detail.htm?songId=429656,그랬나봐,2003,발라드
214,델리스파이스,https://www.melon.com/song/detail.htm?songId=420424,고백,2003,"인디음악, 록/메탈"
215,이적,https://www.melon.com/song/detail.htm?songId=454477,그땐 미처 알지 못했지 (Feat. 하림 On Harmonica),2003,록/메탈
216,부활,https://www.melon.com/song/detail.htm?songId=316434,Never Ending Story,2003,록/메탈
217,빅마마,https://www.melon.com/song/detail.htm?songId=420534,체념,2003,"발라드, R&B/Soul"
218,안재욱,https://www.melon.com/song/detail.htm?songId=439346,친구 붕우 (朋友),2003,발라드
219,쿨 (COOL),https://www.melon.com/song/detail.htm?songId=422606,백설공주를 사랑한 일곱번째 난장이,2003,발라드
220,윤미래,https://www.melon.com/song/detail.htm?songId=418848,To My Love (Korean Ver.),2003,R&B/Soul
221,SE7EN,https://www.melon.com/song/detail.htm?songId=447863,와줘..,2003,발라드
222,드렁큰 타이거,https://www.melon.com/song/detail.htm?songId=441007,남자기 때문에,2003,랩/힙합
223,박용하,https://www.melon.com/song/detail.htm?songId=1765866,처음 그 날처럼,2003,"발라드, 국내드라마"
224,넬 (NELL),https://www.melon.com/song/detail.htm?songId=466094,Stay,2003,록/메탈
225,애즈원,https://www.melon.com/song/detail.htm?songId=444798,Mr. A-Jo,2003,R&B/Soul
226,김진표,https://www.melon.com/song/detail.htm?songId=455208,악으로,2003,랩/힙합
227,코요태,https://www.melon.com/song/detail.htm?songId=454493,비,2003,댄스
228,이상은 (=Lee-tzsche),https://www.melon.com/song/detail.htm?songId=1726654,The Secret Garden,2003,발라드
229,리쌍,https://www.melon.com/song/detail.htm?songId=456856,"Fly High (Feat. 정인, 하림(河琳))",2003,랩/힙합
230,김진표,https://www.melon.com/song/detail.htm?songId=455209,아직 못다한 이야기 (Feat. BMK),2003,랩/힙합
231,JTL,https://www.melon.com/song/detail.htm?songId=480998,Without Your Love,2003,댄스
232,JK 김동욱,https://www.melon.com/song/detail.htm?songId=1183921,돌아와 제발,2003,발라드
233,유엔,https://www.melon.com/song/detail.htm?songId=419999,나의 사랑 나의 신부,2003,댄스
234,SE7EN,https://www.melon.com/song/detail.htm?songId=447865,한번 단 한번,2003,발라드
235,베이비 복스,https://www.melon.com/song/detail.htm?songId=450178,나 어떡해,2003,댄스
236,렉시,https://www.melon.com/song/detail.htm?songId=488135,애송이 (CF - 써니텐),2003,랩/힙합
237,마야,https://www.melon.com/song/detail.htm?songId=440982,진달래꽃,2003,록/메탈
238,김건모,https://www.melon.com/song/detail.htm?songId=430909,청첩장,2003,발라드
239,유리상자,https://www.melon.com/song/detail.htm?songId=418814,좋은날,2003,발라드
